,CNPJ_CIA,DT_REFER,DENOM_CIA,CD_CVM,Acoes_ON,Acoes_PN,Tes_ON,Tes_PN,Total
199,00.095.147/0001-02,2011-06-30,VBC ENERGIA SA,14540,3901228.0,141060.0,0.0,0.0,4042288.0
200,00.108.786/0001-65,2011-03-31,NET SERVIÇOS DE COMUNICAÇÃO S.A.,14621,114459685.0,228503916.0,0.0,0.0,342963601.0
201,00.108.786/0001-65,2011-06-30,NET SERVIÇOS DE COMUNICAÇÃO S.A.,14621,114459685.0,228503916.0,0.0,0.0,342963601.0
202,00.108.786/0001-65,2011-09-30,NET SERVIÇOS DE COMUNICAÇÃO S.A.,14621,114459685.0,228503916.0,0.0,0.0,342963601.0
203,00.108.786/0001-65,2011-12-31,NET SERVIÇOS DE COMUNICAÇÃO S.A.,14621,114460.0,228504.0,0.0,0.0,342964.0
204,00.108.786/0001-65,2012-03-31,NET SERVIÇOS DE COMUNICAÇÃO S.A.,14621,114460.0,228504.0,0.0,0.0,342964.0
205,00.108.786/0001-65,2012-06-30,NET SERVIÇOS DE COMUNICAÇÃO S.A.,14621,114460.0,228504.0,0.0,0.0,342964.0
206,00.108.786/0001-65,2012-09-30,NET SERVIÇOS DE COMUNICAÇÃO S.A.,14621,114460.0,228504.0,0.0,0.0,342964.0
207,00.108.786/0001-65,2012-12-31,NET SERVIÇOS DE COMUNICAÇÃO S.A.,14621,114460.0,228504.0,0.0,0.0,342964.0
208,00.108.786/0001-65,2013-12-31,NET SERVIÇOS DE COMUNICAÇÃO S.A.,14621,114460.0,228504.0,0.0,0.0,342964.0
209,00.108.786/0001-65,2014-03-31,NET SERVIÇOS DE COMUNICAÇÃO S.A.,14621,114460.0,228504.0,0.0,0.0,342964.0
210,00.108.786/0001-65,2014-06-30,NET SERVIÇOS DE COMUNICAÇÃO S.A.,14621,125059.0,249663.0,0.0,0.0,374722.0
211,00.108.786/0001-65,2014-09-30,NET SERVIÇOS DE COMUNICAÇÃO S.A.,14621,125059.0,249663.0,0.0,0.0,374722.0
212,00.115.890/0001-87,2011-03-31,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
213,00.115.890/0001-87,2011-06-30,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
214,00.115.890/0001-87,2011-09-30,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
215,00.115.890/0001-87,2011-12-31,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
216,00.115.890/0001-87,2012-03-31,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
217,00.115.890/0001-87,2012-06-30,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
218,00.115.890/0001-87,2012-09-30,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
219,00.115.890/0001-87,2012-12-31,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
220,00.115.890/0001-87,2013-03-31,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
221,00.115.890/0001-87,2013-06-30,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
222,00.115.890/0001-87,2013-09-30,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
223,00.115.890/0001-87,2013-12-31,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
224,00.115.890/0001-87,2014-03-31,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
225,00.115.890/0001-87,2014-06-30,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
226,00.115.890/0001-87,2014-09-30,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
227,00.115.890/0001-87,2014-12-31,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
228,00.115.890/0001-87,2015-03-31,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
229,00.115.890/0001-87,2015-06-30,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
230,00.115.890/0001-87,2015-09-30,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
231,00.115.890/0001-87,2015-12-31,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
232,00.115.890/0001-87,2016-03-31,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
233,00.115.890/0001-87,2016-06-30,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
234,00.115.890/0001-87,2016-09-30,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
235,00.115.890/0001-87,2016-12-31,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
236,00.115.890/0001-87,2017-03-31,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
237,00.115.890/0001-87,2017-06-30,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
238,00.115.890/0001-87,2017-09-30,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
239,00.115.890/0001-87,2017-12-31,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
240,00.115.890/0001-87,2018-03-31,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
241,00.115.890/0001-87,2018-06-30,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
242,00.115.890/0001-87,2018-09-30,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
243,00.115.890/0001-87,2018-12-31,SHOPPING CENTER TACARUNA SA,15733,34.0,0.0,0.0,0.0,34.0
244,00.185.475/0001-08,2011-03-31,PARCOM PARTICIPACOES S.A. - EM LIQUIDAÇÃO,14680,4099772.0,8162200.0,0.0,0.0,12261972.0
245,00.185.475/0001-08,2011-06-30,PARCOM PARTICIPACOES S.A. - EM LIQUIDAÇÃO,14680,4099772.0,8162200.0,0.0,0.0,12261972.0
246,00.185.475/0001-08,2011-09-30,PARCOM PARTICIPACOES S.A. - EM LIQUIDAÇÃO,14680,4099772.0,8162200.0,0.0,0.0,12261972.0
247,00.185.475/0001-08,2011-12-31,PARCOM PARTICIPACOES S.A. - EM LIQUIDAÇÃO,14680,4099772.0,8162200.0,0.0,0.0,12261972.0
248,00.185.475/0001-08,2012-03-31,PARCOM PARTICIPACOES S.A. - EM LIQUIDAÇÃO,14680,4099772.0,8162200.0,0.0,0.0,12261972.0
249,00.185.475/0001-08,2012-06-30,PARCOM PARTICIPACOES S.A. - EM LIQUIDAÇÃO,14680,4099772.0,8162200.0,0.0,0.0,12261972.0
250,00.185.475/0001-08,2012-09-30,PARCOM PARTICIPACOES S.A. - EM LIQUIDAÇÃO,14680,4099772.0,8162200.0,0.0,0.0,12261972.0
251,00.185.475/0001-08,2012-12-31,PARCOM PARTICIPACOES S.A. - EM LIQUIDAÇÃO,14680,4099772.0,8162200.0,0.0,0.0,12261972.0
252,00.192.769/0001-59,2011-03-31,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10.0,0.0,0.0,0.0,10.0
253,00.192.769/0001-59,2011-06-30,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10.0,0.0,0.0,0.0,10.0
254,00.192.769/0001-59,2011-09-30,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10.0,0.0,0.0,0.0,10.0
255,00.192.769/0001-59,2011-12-31,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10.0,0.0,0.0,0.0,10.0
256,00.192.769/0001-59,2012-03-31,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10.0,0.0,0.0,0.0,10.0
257,00.192.769/0001-59,2012-06-30,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10.0,0.0,0.0,0.0,10.0
258,00.192.769/0001-59,2012-09-30,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10.0,0.0,0.0,0.0,10.0
259,00.192.769/0001-59,2012-12-31,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10.0,0.0,0.0,0.0,10.0
260,00.192.769/0001-59,2013-03-31,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10.0,0.0,0.0,0.0,10.0
261,00.192.769/0001-59,2013-06-30,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10.0,0.0,0.0,0.0,10.0
262,00.192.769/0001-59,2013-09-30,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10.0,0.0,0.0,0.0,10.0
263,00.192.769/0001-59,2013-12-31,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
264,00.192.769/0001-59,2014-03-31,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
265,00.192.769/0001-59,2014-06-30,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
266,00.192.769/0001-59,2014-09-30,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
267,00.192.769/0001-59,2014-12-31,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
268,00.192.769/0001-59,2015-03-31,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
269,00.192.769/0001-59,2015-06-30,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
270,00.192.769/0001-59,2015-09-30,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10.0,0.0,0.0,0.0,10.0
271,00.192.769/0001-59,2015-12-31,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
272,00.192.769/0001-59,2016-03-31,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
273,00.192.769/0001-59,2016-06-30,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
274,00.192.769/0001-59,2016-09-30,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
275,00.192.769/0001-59,2016-12-31,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
276,00.192.769/0001-59,2017-03-31,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
277,00.192.769/0001-59,2017-06-30,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
278,00.192.769/0001-59,2017-09-30,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
279,00.192.769/0001-59,2017-12-31,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
280,00.192.769/0001-59,2018-03-31,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
281,00.192.769/0001-59,2018-06-30,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
282,00.192.769/0001-59,2018-09-30,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
283,00.192.769/0001-59,2018-12-31,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
284,00.192.769/0001-59,2019-03-31,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
285,00.192.769/0001-59,2019-06-30,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
286,00.192.769/0001-59,2019-09-30,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
287,00.192.769/0001-59,2019-12-31,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
288,00.192.769/0001-59,2020-03-31,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
289,00.192.769/0001-59,2020-06-30,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
290,00.192.769/0001-59,2020-09-30,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
291,00.192.769/0001-59,2020-12-31,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
292,00.192.769/0001-59,2021-03-31,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
293,00.192.769/0001-59,2021-06-30,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
294,00.192.769/0001-59,2021-09-30,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
295,00.192.769/0001-59,2021-12-31,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
296,00.192.769/0001-59,2022-03-31,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
297,00.192.769/0001-59,2022-06-30,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
298,00.192.769/0001-59,2022-09-30,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
299,00.192.769/0001-59,2022-12-31,NEUMARKT TRADE AND FINANCIAL CENTER S/A,14613,10000.0,0.0,0.0,0.0,10000.0
300,00.194.724/0001-13,2020-12-31,AES BRASIL OPERAÇÕES S.A.,26174,2356634.0,0.0,0.0,0.0,2356634.0
301,00.194.724/0001-13,2021-03-31,AES BRASIL OPERAÇÕES S.A.,26174,2356634.0,0.0,0.0,0.0,2356634.0
302,00.194.724/0001-13,2021-06-30,AES BRASIL OPERAÇÕES S.A.,26174,2356634.0,0.0,0.0,0.0,2356634.0
303,00.194.724/0001-13,2021-09-30,AES BRASIL OPERAÇÕES S.A.,26174,2356634.0,0.0,0.0,0.0,2356634.0
304,00.194.724/0001-13,2021-12-31,AES BRASIL OPERAÇÕES S.A.,26174,1995532616.0,0.0,0.0,0.0,1995532616.0
305,00.194.724/0001-13,2022-03-31,AES BRASIL OPERAÇÕES S.A.,26174,1995532616.0,0.0,0.0,0.0,1995532616.0
306,00.194.724/0001-13,2022-06-30,AES BRASIL OPERAÇÕES S.A.,26174,1995532616.0,0.0,0.0,0.0,1995532616.0
307,00.194.724/0001-13,2022-09-30,AES BRASIL OPERAÇÕES S.A.,26174,1995532616.0,0.0,0.0,0.0,1995532616.0
308,00.194.724/0001-13,2022-12-31,AES BRASIL OPERAÇÕES S.A.,26174,2014441535.0,0.0,0.0,0.0,2014441535.0
309,00.242.184/0001-04,2019-12-31,"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",26069,230000.0,0.0,0.0,0.0,230000.0
310,00.242.184/0001-04,2020-12-31,"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",26069,971039.0,0.0,0.0,0.0,971039.0
311,00.242.184/0001-04,2021-03-31,"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",26069,1147.0,0.0,0.0,0.0,1147.0
312,00.242.184/0001-04,2021-06-30,"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",26069,1147.0,0.0,0.0,0.0,1147.0
313,00.242.184/0001-04,2021-09-30,"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",26069,1147.0,0.0,0.0,0.0,1147.0
314,00.242.184/0001-04,2021-12-31,"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",26069,345759521.0,0.0,0.0,0.0,345759521.0
315,00.242.184/0001-04,2022-03-31,"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",26069,345759521.0,0.0,0.0,0.0,345759521.0
316,00.242.184/0001-04,2022-06-30,"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",26069,345759521.0,0.0,480400.0,0.0,345759521.0
317,00.242.184/0001-04,2022-09-30,"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",26069,345759521.0,0.0,686800.0,0.0,345759521.0
318,00.242.184/0001-04,2022-12-31,"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",26069,346016041.0,0.0,686800.0,0.0,346016041.0
319,00.249.786/0001-85,2011-03-31,FORPART S.A. - EM LIQUIDAÇÃO,14796,18141989.0,35810443.0,0.0,0.0,53952432.0
320,00.249.786/0001-85,2011-06-30,FORPART S.A. - EM LIQUIDAÇÃO,14796,18141989.0,35810443.0,0.0,0.0,53952432.0
321,00.249.786/0001-85,2011-09-30,FORPART S.A. - EM LIQUIDAÇÃO,14796,18141989.0,35810443.0,0.0,0.0,53952432.0
322,00.249.786/0001-85,2011-12-31,FORPART S.A. - EM LIQUIDAÇÃO,14796,18141989.0,35810443.0,0.0,0.0,53952432.0
323,00.249.786/0001-85,2012-03-31,FORPART S.A. - EM LIQUIDAÇÃO,14796,18141989.0,35810443.0,0.0,0.0,53952432.0
324,00.249.786/0001-85,2012-06-30,FORPART S.A. - EM LIQUIDAÇÃO,14796,18141989.0,35810443.0,0.0,0.0,53952432.0
325,00.249.786/0001-85,2012-09-30,FORPART S.A. - EM LIQUIDAÇÃO,14796,18141989.0,35810443.0,0.0,0.0,53952432.0
326,00.249.786/0001-85,2012-12-31,FORPART S.A. - EM LIQUIDAÇÃO,14796,18141989.0,35810443.0,0.0,0.0,53952432.0
327,00.257.846/0001-01,2011-03-31,BOMBRIL HOLDING SA,15334,2518670.0,2449120.0,0.0,0.0,4967790.0
328,00.257.846/0001-01,2011-06-30,BOMBRIL HOLDING SA,15334,2518670.0,2449120.0,0.0,0.0,4967790.0
329,00.272.185/0001-93,2011-03-31,CIMS S.A.,14818,126243.0,240000.0,0.0,0.0,366243.0
330,00.272.185/0001-93,2011-06-30,CIMS S.A.,14818,226243.0,440000.0,0.0,0.0,666243.0
331,00.272.185/0001-93,2011-09-30,CIMS S.A.,14818,226243.0,440000.0,0.0,0.0,666243.0
332,00.272.185/0001-93,2011-12-31,CIMS S.A.,14818,226243.0,440000.0,0.0,0.0,666243.0
333,00.272.185/0001-93,2012-03-31,CIMS S.A.,14818,226243.0,440000.0,0.0,0.0,666243.0
334,00.272.185/0001-93,2012-06-30,CIMS S.A.,14818,226243.0,440000.0,0.0,0.0,666243.0
335,00.272.185/0001-93,2012-09-30,CIMS S.A.,14818,226243.0,440000.0,0.0,0.0,666243.0
336,00.272.185/0001-93,2012-12-31,CIMS S.A.,14818,255466.0,510777.0,0.0,0.0,766243.0
337,00.272.185/0001-93,2013-03-31,CIMS S.A.,14818,255466.0,510777.0,0.0,0.0,766243.0
338,00.272.185/0001-93,2013-06-30,CIMS S.A.,14818,255466.0,510777.0,0.0,0.0,766243.0
339,00.272.185/0001-93,2013-09-30,CIMS S.A.,14818,255466.0,510777.0,0.0,0.0,766243.0
340,00.272.185/0001-93,2013-12-31,CIMS S.A.,14818,255466.0,510777.0,0.0,0.0,766243.0
341,00.272.185/0001-93,2014-03-31,CIMS S.A.,14818,355466.0,710777.0,0.0,0.0,1066243.0
342,00.272.185/0001-93,2014-06-30,CIMS S.A.,14818,355466.0,710777.0,0.0,0.0,1066243.0
343,00.272.185/0001-93,2014-09-30,CIMS S.A.,14818,355466.0,710777.0,0.0,0.0,1066243.0
344,00.272.185/0001-93,2014-12-31,CIMS S.A.,14818,355466.0,710777.0,0.0,0.0,1066243.0
345,00.272.185/0001-93,2015-03-31,CIMS S.A.,14818,355466.0,710777.0,0.0,0.0,1066243.0
346,00.272.185/0001-93,2015-06-30,CIMS S.A.,14818,355466.0,710777.0,0.0,0.0,1066243.0
347,00.272.185/0001-93,2015-09-30,CIMS S.A.,14818,355466.0,710777.0,0.0,0.0,1066243.0
348,00.272.185/0001-93,2015-12-31,CIMS S.A.,14818,355466.0,710777.0,0.0,0.0,1066243.0
349,00.272.185/0001-93,2016-03-31,CIMS S.A.,14818,388801.0,777442.0,0.0,0.0,1166243.0
350,00.272.185/0001-93,2016-06-30,CIMS S.A.,14818,388801.0,777442.0,0.0,0.0,1166243.0
351,00.272.185/0001-93,2016-09-30,CIMS S.A.,14818,3698406.0,7396652.0,0.0,0.0,11095058.0
352,00.272.185/0001-93,2016-12-31,CIMS S.A.,14818,3698406.0,7396652.0,0.0,0.0,11095058.0
353,00.272.185/0001-93,2017-03-31,CIMS S.A.,14818,3698406.0,7396652.0,0.0,0.0,11095058.0
354,00.272.185/0001-93,2017-06-30,CIMS S.A.,14818,3698406.0,7396652.0,0.0,0.0,11095058.0
355,00.272.185/0001-93,2017-09-30,CIMS S.A.,14818,7008011.0,14015862.0,0.0,0.0,21023873.0
356,00.272.185/0001-93,2017-12-31,CIMS S.A.,14818,7008011.0,14015862.0,0.0,0.0,21023873.0
357,00.272.185/0001-93,2018-03-31,CIMS S.A.,14818,7008011.0,14015862.0,0.0,0.0,21023873.0
358,00.272.185/0001-93,2018-06-30,CIMS S.A.,14818,7008011.0,14015862.0,0.0,0.0,21023873.0
359,00.272.185/0001-93,2018-09-30,CIMS S.A.,14818,7008011.0,14015862.0,0.0,0.0,21023873.0
360,00.272.185/0001-93,2018-12-31,CIMS S.A.,14818,7008011.0,14015862.0,0.0,0.0,21023873.0
361,00.272.185/0001-93,2019-03-31,CIMS S.A.,14818,10317616.0,20635072.0,0.0,0.0,30952688.0
362,00.272.185/0001-93,2019-06-30,CIMS S.A.,14818,10317616.0,20635072.0,0.0,0.0,30952688.0
363,00.272.185/0001-93,2019-09-30,CIMS S.A.,14818,10317616.0,20635072.0,0.0,0.0,30952688.0
364,00.272.185/0001-93,2019-12-31,CIMS S.A.,14818,10317616.0,20635072.0,0.0,0.0,30952688.0
365,00.272.185/0001-93,2020-03-31,CIMS S.A.,14818,12799820.0,25599480.0,0.0,0.0,38399300.0
366,00.272.185/0001-93,2020-06-30,CIMS S.A.,14818,12799820.0,25599480.0,0.0,0.0,38399300.0
367,00.272.185/0001-93,2020-09-30,CIMS S.A.,14818,12799820.0,25599480.0,0.0,0.0,38399300.0
368,00.272.185/0001-93,2020-12-31,CIMS S.A.,14818,12799820.0,25599480.0,0.0,0.0,38399300.0
369,00.272.185/0001-93,2021-03-31,CIMS S.A.,14818,13792701.0,27585242.0,0.0,0.0,41377943.0
370,00.272.185/0001-93,2021-06-30,CIMS S.A.,14818,16192164.0,32384168.0,0.0,0.0,48576332.0
371,00.272.185/0001-93,2021-09-30,CIMS S.A.,14818,16192164.0,32384168.0,0.0,0.0,48576332.0
372,00.272.185/0001-93,2021-12-31,CIMS S.A.,14818,16192164.0,32384168.0,0.0,0.0,48576332.0
373,00.272.185/0001-93,2022-03-31,CIMS S.A.,14818,19170808.0,38341456.0,0.0,0.0,57512264.0
374,00.272.185/0001-93,2022-06-30,CIMS S.A.,14818,19170808.0,38341456.0,0.0,0.0,57512264.0
375,00.272.185/0001-93,2022-09-30,CIMS S.A.,14818,19170808.0,38341456.0,0.0,0.0,57512264.0
376,00.272.185/0001-93,2022-12-31,CIMS S.A.,14818,20329170.0,40658180.0,0.0,0.0,60987350.0
377,00.336.701/0001-04,2011-03-31,TELEC BRASILEIRAS S.A. TELEBRAS,11258,88695913.0,21002999.0,1936.0,0.0,109698912.0
378,00.336.701/0001-04,2011-06-30,TELEC BRASILEIRAS S.A. TELEBRAS,11258,88695913.0,21002999.0,1936.0,0.0,109698912.0
379,00.336.701/0001-04,2011-09-30,TELEC BRASILEIRAS S.A. TELEBRAS,11258,88695913.0,21002999.0,1936.0,0.0,109698912.0
380,00.336.701/0001-04,2011-12-31,TELEC BRASILEIRAS S.A. TELEBRAS,11258,88695913.0,21002999.0,1936.0,0.0,109698912.0
381,00.336.701/0001-04,2012-03-31,TELEC BRASILEIRAS S.A. TELEBRAS,11258,88695913.0,21002999.0,1936.0,0.0,109698912.0
382,00.336.701/0001-04,2012-06-30,TELEC BRASILEIRAS S.A. TELEBRAS,11258,88695913.0,21002999.0,1936.0,0.0,109698912.0
383,00.336.701/0001-04,2012-09-30,TELEC BRASILEIRAS S.A. TELEBRAS,11258,97439719.0,21002999.0,1936.0,0.0,118442718.0
384,00.336.701/0001-04,2012-12-31,TELEC BRASILEIRAS S.A. TELEBRAS,11258,97439719.0,21002999.0,1936.0,0.0,118442718.0
385,00.336.701/0001-04,2013-03-31,TELEC BRASILEIRAS S.A. TELEBRAS,11258,97439719.0,21002999.0,111.0,0.0,118442718.0
386,00.336.701/0001-04,2013-06-30,TELEC BRASILEIRAS S.A. TELEBRAS,11258,97439719.0,21002999.0,111.0,0.0,118442718.0
387,00.336.701/0001-04,2013-09-30,TELEC BRASILEIRAS S.A. TELEBRAS,11258,97439719.0,21002999.0,111.0,0.0,118442718.0
388,00.336.701/0001-04,2013-12-31,TELEC BRASILEIRAS S.A. TELEBRAS,11258,97439719.0,21002999.0,111.0,0.0,118442718.0
389,00.336.701/0001-04,2014-03-31,TELEC BRASILEIRAS S.A. TELEBRAS,11258,97439719.0,21002999.0,1936.0,0.0,118442718.0
390,00.336.701/0001-04,2014-06-30,TELEC BRASILEIRAS S.A. TELEBRAS,11258,97437783.0,21002999.0,1936.0,0.0,118440782.0
391,00.336.701/0001-04,2014-09-30,TELEC BRASILEIRAS S.A. TELEBRAS,11258,97437783.0,21002999.0,1936.0,0.0,118440782.0
392,00.336.701/0001-04,2014-12-31,TELEC BRASILEIRAS S.A. TELEBRAS,11258,97437783.0,21002999.0,1936.0,0.0,118440782.0
393,00.336.701/0001-04,2015-03-31,TELEC BRASILEIRAS S.A. TELEBRAS,11258,97437783.0,21002999.0,1936.0,0.0,118440782.0
394,00.336.701/0001-04,2015-06-30,TELEC BRASILEIRAS S.A. TELEBRAS,11258,97437783.0,21002999.0,1936.0,0.0,118440782.0
395,00.336.701/0001-04,2015-09-30,TELEC BRASILEIRAS S.A. TELEBRAS,11258,97437783.0,21002999.0,1936.0,0.0,118440782.0
396,00.336.701/0001-04,2015-12-31,TELEC BRASILEIRAS S.A. TELEBRAS,11258,97437783.0,21002999.0,1936.0,0.0,118440782.0
397,00.336.701/0001-04,2016-03-31,TELEC BRASILEIRAS S.A. TELEBRAS,11258,97437783.0,21002999.0,1936.0,0.0,118440782.0
398,00.336.701/0001-04,2016-06-30,TELEC BRASILEIRAS S.A. TELEBRAS,11258,97437783.0,21002999.0,1936.0,0.0,118440782.0
399,00.336.701/0001-04,2016-09-30,TELEC BRASILEIRAS S.A. TELEBRAS,11258,9743971.0,2100299.0,193.0,0.0,11844270.0
400,00.336.701/0001-04,2016-12-31,TELEC BRASILEIRAS S.A. TELEBRAS,11258,9743971.0,2100299.0,193.0,0.0,11844270.0
401,00.336.701/0001-04,2017-03-31,TELEC BRASILEIRAS S.A. TELEBRAS,11258,9743971.0,2100299.0,193.0,0.0,11844270.0
